Date,Open,High,Low,Close,Adj Close,Volume
2015-03-25,5.170000,6.000000,4.930000,5.160000,5.160000,1
2015-03-26,5.160000,5.500000,4.710000,4.950000,4.950000,2
2015-03-27,4.950000,5.150000,4.650000,4.780000,4.780000,0
2015-03-28,4.780000,5.100000,4.690000,5.100000,5.100000,0
2015-03-29,5.100000,5.100000,4.650000,4.800000,4.800000,0
2015-03-29,4.280000,4.650000,4.280000,4.500000,4.500000,0
2015-03-30,4.500000,4.500000,3.850000,4.160000,4.160000,1
2015-03-31,4.160000,4.160000,3.680000,3.820000,3.820000,1
2015-04-01,3.820000,4.660000,3.820000,4.410000,4.410000,1
2015-04-02,4.410000,4.660000,4.350000,4.350000,4.350000,1
2015-04-03,4.350000,4.350000,4.010000,4.330000,4.330000,1
2015-04-04,4.330000,4.330000,3.950000,4.120000,4.120000,1
2015-04-05,4.120000,4.240000,4.030000,4.130000,4.130000,0
2015-04-06,4.130000,4.130000,3.750000,3.750000,3.750000,0
2015-04-07,3.750000,3.920000,3.400000,3.810000,3.810000,0
2015-04-08,3.810000,3.850000,3.400000,3.420000,3.420000,24
2015-04-09,3.420000,3.590000,3.000000,3.520000,3.520000,0
2015-04-10,3.520000,3.600000,3.300000,3.470000,3.470000,0
2015-04-11,3.470000,3.720000,3.270000,3.660000,3.660000,0
2015-04-12,3.660000,3.660000,3.260000,3.410000,3.410000,0
2015-04-13,2.400000,2.400000,2.400000,2.400000,2.400000,0
2015-04-14,2.400000,2.410000,2.400000,2.410000,2.410000,0
2015-04-15,0.400000,5.900000,0.400000,5.900000,5.900000,0
2015-04-16,2.420000,2.420000,2.420000,2.420000,2.420000,0
2015-04-17,2.420000,2.420000,2.420000,2.420000,2.420000,0
2015-04-18,2.420000,3.400000,2.410000,2.410000,2.410000,0
2015-04-19,2.410000,6.000000,2.410000,2.410000,2.410000,9
2015-04-20,2.410000,2.410000,2.410000,2.410000,2.410000,0
2015-04-21,2.410000,2.410000,2.410000,2.410000,2.410000,0
2015-04-22,3.660000,3.870000,3.660000,3.700000,3.700000,0
2015-04-23,3.700000,3.770000,3.100000,3.300000,3.300000,1
2015-04-24,3.300000,3.500000,3.150000,3.150000,3.150000,0
2015-04-25,3.150000,3.150000,3.000000,3.050000,3.050000,1
2015-04-26,3.050000,3.200000,3.000000,3.030000,3.030000,0
2015-04-27,3.030000,3.150000,2.850000,2.950000,2.950000,0
2015-04-28,2.950000,2.970000,2.900000,2.970000,2.970000,0
2015-04-29,2.970000,3.160000,2.900000,3.000000,3.000000,1
2015-04-30,3.000000,3.060000,2.750000,2.830000,2.830000,2
2015-05-01,2.830000,2.930000,2.750000,2.870000,2.870000,0
2015-05-02,2.870000,2.870000,2.670000,2.720000,2.720000,0
2015-05-03,2.720000,3.050000,2.650000,2.850000,2.850000,1
2015-05-04,2.850000,2.950000,2.800000,2.850000,2.850000,8
2015-05-05,2.910000,3.000000,2.900000,2.900000,2.900000,0
2015-05-06,2.900000,2.920000,2.750000,2.750000,2.750000,0
2015-05-07,2.750000,2.850000,2.700000,2.820000,2.820000,0
2015-05-08,2.820000,2.820000,2.700000,2.700000,2.700000,0
2015-05-09,2.700000,2.750000,2.650000,2.750000,2.750000,0
2015-05-10,2.750000,2.750000,2.650000,2.650000,2.650000,1
2015-05-11,2.720000,2.800000,2.720000,2.800000,2.800000,0
2015-05-12,2.800000,2.810000,2.700000,2.700000,2.700000,0
2015-05-13,2.700000,2.900000,2.700000,2.900000,2.900000,1
2015-05-14,2.900000,3.000000,2.850000,3.000000,3.000000,0
2015-05-15,2.900000,3.050000,2.900000,3.050000,3.050000,0
2015-05-16,5.900000,5.900000,1.380000,1.380000,1.380000,2
2015-05-17,3.020000,3.020000,2.900000,2.900000,2.900000,0
2015-05-18,2.900000,2.950000,2.800000,2.800000,2.800000,0
2015-05-19,2.800000,2.950000,2.800000,2.950000,2.950000,3
2015-05-20,2.950000,2.950000,2.800000,2.800000,2.800000,0
2015-05-21,2.800000,2.950000,2.800000,2.950000,2.950000,3
2015-05-22,2.850000,2.950000,2.850000,2.850000,2.850000,0
2015-05-23,2.850000,2.930000,2.850000,2.850000,2.850000,6
2015-05-24,2.850000,2.920000,2.650000,2.770000,2.770000,1
2015-05-25,2.700000,2.900000,2.600000,2.600000,2.600000,2
2015-05-26,2.600000,2.800000,2.600000,2.800000,2.800000,0
2015-05-27,2.800000,2.880000,2.550000,2.880000,2.880000,0
2015-05-28,2.880000,2.900000,2.710000,2.720000,2.720000,0
2015-05-29,2.720000,2.900000,2.720000,2.900000,2.900000,0
2015-05-30,2.770000,2.880000,2.770000,2.880000,2.880000,0
2015-05-31,2.880000,2.880000,2.710000,2.710000,2.710000,10
2015-06-01,2.710000,3.100000,2.710000,2.820000,2.820000,0
2015-06-02,2.820000,2.820000,2.790000,2.790000,2.790000,0
2015-06-03,2.790000,2.900000,2.790000,2.840000,2.840000,2
2015-06-04,2.840000,2.970000,2.710000,2.820000,2.820000,1
2015-06-05,2.820000,2.870000,2.720000,2.790000,2.790000,0
2015-06-06,2.790000,3.000000,2.790000,2.790000,2.790000,0
2015-06-07,2.790000,2.940000,2.790000,2.940000,2.940000,0
2015-06-08,2.920000,2.920000,2.800000,2.800000,2.800000,0
2015-06-09,2.800000,2.800000,2.570000,2.800000,2.800000,8
2015-06-10,2.800000,2.800000,2.700000,2.700000,2.700000,0
2015-06-11,2.700000,2.970000,2.700000,2.800000,2.800000,0
2015-06-12,2.800000,2.870000,2.800000,2.870000,2.870000,0
2015-06-13,2.850000,2.860000,2.720000,2.720000,2.720000,1
2015-06-14,2.720000,2.770000,2.690000,2.690000,2.690000,0
2015-06-15,2.690000,2.970000,2.690000,2.970000,2.970000,0
2015-06-16,2.970000,3.250000,2.920000,3.160000,3.160000,0
2015-06-17,3.160000,3.160000,2.890000,2.900000,2.900000,0
2015-06-18,2.900000,3.000000,2.900000,2.910000,2.910000,0
2015-06-19,2.770000,2.940000,2.770000,2.940000,2.940000,0
2015-06-20,2.940000,2.940000,2.810000,2.910000,2.910000,0
2015-06-21,2.910000,2.930000,2.810000,2.830000,2.830000,0
2015-06-22,2.830000,2.920000,2.830000,2.920000,2.920000,0
2015-06-23,2.920000,2.920000,2.840000,2.840000,2.840000,0
2015-06-24,2.840000,2.920000,2.840000,2.870000,2.870000,0
2015-06-25,2.870000,3.000000,2.860000,2.880000,2.880000,0
2015-06-26,2.880000,2.940000,2.740000,2.920000,2.920000,0
2015-06-27,2.920000,2.930000,2.700000,2.800000,2.800000,0
2015-06-28,2.800000,2.850000,2.710000,2.710000,2.710000,0
2015-06-29,2.710000,2.850000,2.610000,2.850000,2.850000,0
2015-06-30,2.850000,2.930000,2.630000,2.800000,2.800000,0
2015-07-01,2.800000,2.850000,2.670000,2.850000,2.850000,4
2015-07-02,2.850000,2.950000,2.850000,2.900000,2.900000,0
2015-07-03,2.900000,3.100000,2.900000,3.080000,3.080000,0
2015-07-04,3.080000,3.160000,2.930000,2.950000,2.950000,0
2015-07-05,2.950000,3.190000,2.950000,3.190000,3.190000,3
2015-07-06,3.190000,3.190000,3.190000,3.190000,3.190000,0
2015-07-07,3.190000,3.190000,2.910000,2.910000,2.910000,0
2015-07-08,2.910000,3.190000,2.750000,2.910000,2.910000,0
2015-07-09,2.910000,4.500000,2.910000,3.750000,3.750000,13
2015-07-10,3.750000,4.000000,3.740000,3.800000,3.800000,0
2015-07-11,3.800000,4.470000,3.800000,4.470000,4.470000,0
2015-07-12,4.470000,4.470000,3.530000,3.530000,3.530000,0
2015-07-13,3.530000,3.800000,3.000000,3.500000,3.500000,0
2015-07-14,3.500000,4.000000,3.500000,3.710000,3.710000,0
2015-07-15,3.710000,4.000000,3.390000,3.390000,3.390000,0
2015-07-16,3.370000,3.890000,3.350000,3.350000,3.350000,0
2015-07-17,3.350000,4.010000,3.350000,3.530000,3.530000,0
2015-07-18,3.530000,3.980000,3.530000,3.710000,3.710000,0
2015-07-19,3.710000,3.770000,3.630000,3.630000,3.630000,0
2015-07-20,3.630000,3.830000,3.630000,3.830000,3.830000,0
2015-07-21,3.830000,3.830000,3.620000,3.750000,3.750000,0
2015-07-22,3.750000,3.750000,3.750000,3.750000,3.750000,0
2015-07-23,3.640000,3.830000,3.530000,3.740000,3.740000,0
2015-07-24,3.740000,3.820000,3.740000,3.820000,3.820000,4
2015-07-25,3.820000,3.830000,3.820000,3.830000,3.830000,0
2015-07-26,3.830000,3.830000,3.540000,3.540000,3.540000,0
2015-07-27,3.540000,3.700000,3.540000,3.700000,3.700000,0
2015-07-28,3.700000,3.700000,3.630000,3.650000,3.650000,0
2015-07-29,3.650000,3.790000,3.630000,3.630000,3.630000,0
2015-07-30,3.630000,3.650000,3.630000,3.650000,3.650000,0
2015-07-31,3.650000,3.830000,3.650000,3.650000,3.650000,0
2015-08-01,3.650000,3.720000,3.650000,3.700000,3.700000,0
2015-08-02,3.700000,3.700000,3.590000,3.590000,3.590000,0
2015-08-03,3.590000,3.830000,3.590000,3.830000,3.830000,1
2015-08-04,3.830000,3.830000,3.720000,3.720000,3.720000,2
2015-08-05,3.590000,3.590000,3.530000,3.530000,3.530000,0
2015-08-06,3.530000,3.530000,3.350000,3.350000,3.350000,0
2015-08-07,3.350000,3.350000,3.190000,3.190000,3.190000,0
2015-08-08,3.190000,3.190000,3.130000,3.130000,3.130000,0
2015-08-09,3.130000,3.220000,3.100000,3.120000,3.120000,0
2015-08-10,3.120000,3.300000,3.120000,3.300000,3.300000,3
2015-08-11,3.300000,3.300000,3.140000,3.150000,3.150000,0
2015-08-12,3.150000,3.700000,3.150000,3.150000,3.150000,0
2015-08-13,3.150000,3.560000,3.150000,3.150000,3.150000,0
2015-08-14,3.150000,3.160000,3.150000,3.150000,3.150000,0
2015-08-15,3.150000,3.150000,3.000000,3.020000,3.020000,0
2015-08-16,3.020000,3.120000,3.020000,3.050000,3.050000,5
2015-08-17,3.050000,3.050000,2.940000,3.050000,3.050000,1
2015-08-18,3.050000,3.050000,2.670000,2.670000,2.670000,8
2015-08-19,2.670000,2.810000,2.620000,2.810000,2.810000,0
2015-08-20,2.100000,2.840000,2.100000,2.840000,2.840000,4
2015-08-21,2.810000,2.950000,2.750000,2.890000,2.890000,1
2015-08-22,2.890000,2.890000,2.750000,2.750000,2.750000,0
2015-08-23,2.750000,2.810000,2.500000,2.500000,2.500000,1
2015-08-24,2.500000,2.790000,2.270000,2.790000,2.790000,5
2015-08-25,2.790000,2.790000,2.510000,2.510000,2.510000,7
2015-08-26,2.510000,2.790000,2.510000,2.670000,2.670000,10
2015-08-27,2.670000,2.670000,2.510000,2.510000,2.510000,1
2015-08-28,2.560000,2.560000,2.560000,2.560000,2.560000,0
2015-08-29,2.570000,2.570000,2.570000,2.570000,2.570000,0
2015-08-30,2.570000,2.650000,2.530000,2.570000,2.570000,2
2015-08-31,2.570000,2.640000,2.570000,2.640000,2.640000,6
2015-09-01,2.640000,2.790000,2.530000,2.560000,2.560000,0
2015-09-02,2.560000,2.600000,2.520000,2.520000,2.520000,0
2015-09-03,2.520000,2.520000,2.510000,2.510000,2.510000,0
2015-09-04,2.510000,2.510000,2.380000,2.400000,2.400000,1
2015-09-05,2.610000,2.610000,2.480000,2.490000,2.490000,0
2015-09-06,2.490000,2.530000,2.430000,2.430000,2.430000,0
2015-09-07,2.430000,2.430000,2.230000,2.380000,2.380000,0
2015-09-08,0.000100,1.000000,0.000100,1.000000,1.000000,2
2015-09-09,2.550000,2.550000,2.380000,2.380000,2.380000,0
2015-09-10,2.600000,2.600000,2.120000,2.120000,2.120000,0
2015-09-11,2.380000,2.530000,2.380000,2.420000,2.420000,0
2015-09-12,2.420000,2.790000,2.410000,2.410000,2.410000,5
2015-09-13,2.410000,2.410000,2.310000,2.390000,2.390000,5
2015-09-14,2.390000,2.480000,2.310000,2.480000,2.480000,25
2015-09-15,2.480000,2.650000,2.410000,2.440000,2.440000,5
2015-09-16,2.440000,2.590000,2.440000,2.520000,2.520000,0
2015-09-17,2.520000,2.520000,2.380000,2.480000,2.480000,0
2015-09-18,2.480000,2.480000,2.460000,2.460000,2.460000,44
2015-09-19,2.460000,2.480000,2.400000,2.430000,2.430000,0
2015-09-20,2.430000,2.650000,2.430000,2.530000,2.530000,0
2015-09-21,2.530000,2.580000,2.390000,2.510000,2.510000,4
2015-09-22,2.530000,2.530000,2.530000,2.530000,2.530000,8
2015-09-23,2.420000,2.500000,2.420000,2.450000,2.450000,0
2015-09-24,2.500000,2.500000,2.410000,2.410000,2.410000,0
2015-09-25,2.380000,2.390000,2.360000,2.360000,2.360000,8
2015-09-26,2.360000,2.420000,2.360000,2.370000,2.370000,1
2015-09-27,2.370000,2.430000,2.360000,2.420000,2.420000,55
2015-09-28,2.360000,2.450000,2.360000,2.420000,2.420000,0
2015-09-29,2.420000,2.420000,2.410000,2.410000,2.410000,0
2015-09-30,2.410000,2.410000,2.300000,2.340000,2.340000,0
2015-10-01,2.340000,2.400000,2.250000,2.400000,2.400000,9
2015-10-02,2.250000,2.400000,2.220000,2.220000,2.220000,4
2015-10-03,2.220000,2.480000,2.150000,2.240000,2.240000,46
2015-10-04,2.150000,2.650000,2.150000,2.350000,2.350000,44
2015-10-05,2.380000,2.550000,2.380000,2.530000,2.530000,8
2015-10-06,2.530000,2.610000,2.400000,2.400000,2.400000,24
2015-10-07,2.400000,2.610000,2.390000,2.600000,2.600000,6
2015-10-08,2.600000,2.600000,2.320000,2.500000,2.500000,2
2015-10-09,2.320000,2.400000,2.320000,2.400000,2.400000,0
2015-10-10,2.400000,2.600000,2.380000,2.380000,2.380000,0
2015-10-11,2.380000,2.600000,2.330000,2.330000,2.330000,0
2015-10-12,2.330000,2.340000,2.330000,2.330000,2.330000,5
2015-10-13,2.330000,2.370000,2.330000,2.370000,2.370000,13
2015-10-14,2.370000,2.370000,2.230000,2.230000,2.230000,11
2015-10-15,2.230000,2.370000,2.230000,2.340000,2.340000,0
2015-10-16,2.430000,2.570000,2.410000,2.430000,2.430000,40
2015-10-17,2.430000,2.430000,2.410000,2.410000,2.410000,0
2015-10-18,2.410000,2.560000,2.350000,2.400000,2.400000,0
2015-10-19,2.400000,2.450000,2.360000,2.450000,2.450000,0
2015-10-20,2.450000,2.460000,2.320000,2.430000,2.430000,26
2015-10-21,2.430000,2.440000,2.250000,2.440000,2.440000,43
2015-10-22,2.440000,2.440000,2.320000,2.320000,2.320000,0
2015-10-23,2.240000,2.260000,2.150000,2.260000,2.260000,9
2015-10-24,2.260000,2.360000,2.160000,2.250000,2.250000,12
2015-10-26,2.250000,2.260000,2.130000,2.130000,2.130000,22
2015-10-27,2.130000,2.180000,2.000000,2.040000,2.040000,0
2015-10-28,2.170000,2.170000,2.030000,2.130000,2.130000,0
2015-10-29,2.060000,2.400000,2.030000,2.360000,2.360000,36
2015-10-30,2.360000,2.690000,2.300000,2.520000,2.520000,10
2015-10-31,2.520000,2.660000,2.280000,2.280000,2.280000,7
2015-11-01,2.260000,2.760000,2.260000,2.410000,2.410000,3
2015-11-02,2.450000,2.530000,2.300000,2.530000,2.530000,7
2015-11-03,2.530000,2.760000,2.360000,2.610000,2.610000,467
2015-11-04,2.610000,2.610000,2.270000,2.570000,2.570000,0
2015-11-05,2.570000,2.570000,2.300000,2.340000,2.340000,141
2015-11-06,2.340000,2.660000,2.340000,2.660000,2.660000,145
2015-11-07,2.590000,2.640000,2.420000,2.640000,2.640000,293
2015-11-08,2.640000,2.740000,2.490000,2.490000,2.490000,41
2015-11-09,2.490000,2.660000,2.460000,2.560000,2.560000,30
2015-11-10,2.620000,2.750000,2.430000,2.480000,2.480000,0
2015-11-11,2.480000,2.490000,2.180000,2.180000,2.180000,48
2015-11-12,2.180000,2.670000,2.180000,2.670000,2.670000,17
2015-11-13,2.570000,2.620000,2.450000,2.500000,2.500000,1
2015-11-14,2.670000,2.750000,2.540000,2.550000,2.550000,1
2015-11-15,2.550000,2.550000,2.370000,2.370000,2.370000,649
2015-11-16,2.370000,2.400000,2.300000,2.400000,2.400000,9
2015-11-17,2.400000,2.440000,2.280000,2.280000,2.280000,0
2015-11-18,2.300000,2.360000,2.300000,2.310000,2.310000,2
2015-11-19,2.290000,2.290000,2.290000,2.290000,2.290000,0
2015-11-20,2.290000,2.290000,2.290000,2.290000,2.290000,0
2015-11-21,2.280000,2.290000,2.280000,2.290000,2.290000,11
2015-11-22,2.250000,2.490000,2.250000,2.490000,2.490000,19
2015-11-23,2.160000,2.180000,2.160000,2.180000,2.180000,0
2015-11-24,2.180000,2.380000,2.180000,2.190000,2.190000,5
2015-11-25,2.380000,2.380000,2.160000,2.160000,2.160000,0
2015-11-26,2.380000,2.490000,2.190000,2.250000,2.250000,10
2015-11-27,2.230000,2.230000,2.230000,2.230000,2.230000,14
2015-11-28,2.230000,2.240000,2.100000,2.100000,2.100000,5
2015-11-29,2.100000,2.210000,2.100000,2.210000,2.210000,6
2015-11-30,2.210000,2.240000,2.170000,2.230000,2.230000,1
2015-12-01,2.230000,2.240000,2.120000,2.200000,2.200000,2
2015-12-02,2.200000,2.200000,2.100000,2.200000,2.200000,22
2015-12-03,2.200000,2.480000,2.190000,2.380000,2.380000,38
2015-12-04,2.310000,2.480000,2.200000,2.200000,2.200000,4
2015-12-05,2.400000,2.400000,2.200000,2.200000,2.200000,0
2015-12-06,2.200000,2.250000,2.190000,2.250000,2.250000,19
2015-12-07,2.220000,2.380000,2.000000,2.000000,2.000000,14
2015-12-08,2.150000,2.150000,2.150000,2.150000,2.150000,0
2015-12-09,2.150000,2.400000,2.130000,2.130000,2.130000,183
2015-12-10,2.130000,2.340000,2.130000,2.330000,2.330000,7
2015-12-11,2.330000,2.340000,2.090000,2.340000,2.340000,69
2015-12-12,2.340000,2.400000,2.340000,2.400000,2.400000,57
2015-12-13,2.400000,2.500000,2.240000,2.500000,2.500000,44
2015-12-14,2.500000,2.590000,2.460000,2.500000,2.500000,16
2015-12-15,2.500000,2.570000,2.450000,2.450000,2.450000,0
2015-12-16,2.550000,2.550000,2.520000,2.520000,2.520000,57
2015-12-17,2.350000,2.570000,2.350000,2.570000,2.570000,32
2015-12-18,2.440000,2.440000,2.440000,2.440000,2.440000,13
2015-12-19,2.600000,2.700000,2.540000,2.540000,2.540000,0
2015-12-20,2.500000,2.500000,2.500000,2.500000,2.500000,3
2015-12-21,2.520000,2.690000,2.400000,2.400000,2.400000,11
2015-12-22,2.300000,2.330000,2.260000,2.330000,2.330000,12
2015-12-23,2.580000,2.640000,2.470000,2.470000,2.470000,184
2015-12-24,2.570000,2.570000,2.210000,2.210000,2.210000,1624
2015-12-25,2.750000,3.000000,2.500000,2.510000,2.510000,359
2015-12-26,2.570000,2.650000,2.550000,2.650000,2.650000,7
2015-12-27,2.380000,2.380000,2.380000,2.380000,2.380000,0
2015-12-28,2.330000,2.330000,2.330000,2.330000,2.330000,0
2015-12-29,2.700000,2.790000,2.400000,2.570000,2.570000,91
2015-12-30,2.760000,3.080000,2.760000,2.920000,2.920000,134
2015-12-31,2.920000,3.180000,2.700000,2.700000,2.700000,36
2016-01-01,2.700000,3.180000,2.700000,3.180000,3.180000,63
2016-01-02,2.780000,3.000000,2.730000,3.000000,3.000000,4
2016-01-03,2.710000,2.800000,2.710000,2.800000,2.800000,0
2016-01-04,2.800000,2.980000,2.700000,2.700000,2.700000,52
2016-01-05,2.700000,2.990000,2.700000,2.960000,2.960000,0
2016-01-06,2.900000,2.900000,2.800000,2.800000,2.800000,0
2016-01-07,2.700000,2.830000,2.590000,2.590000,2.590000,1
2016-01-08,2.750000,2.950000,2.640000,2.640000,2.640000,35
2016-01-09,2.640000,3.000000,2.490000,2.490000,2.490000,32
2016-01-10,2.280000,2.950000,2.200000,2.950000,2.950000,162
2016-01-11,2.950000,2.950000,2.380000,2.460000,2.460000,3
2016-01-12,2.570000,2.590000,2.520000,2.550000,2.550000,332
2016-01-13,2.550000,2.550000,2.390000,2.390000,2.390000,0
2016-01-14,2.750000,2.950000,2.750000,2.950000,2.950000,556
2016-01-15,3.650000,3.650000,3.220000,3.500000,3.500000,53
2016-01-16,3.500000,4.100000,3.220000,3.500000,3.500000,248
2016-01-17,3.500000,5.000000,3.500000,5.000000,5.000000,289
2016-01-18,5.000000,5.000000,4.150000,4.750000,4.750000,3445
2016-01-19,4.750000,4.930000,3.860000,4.100000,4.100000,153
2016-01-20,4.100000,4.730000,3.860000,4.600000,4.600000,61
2016-01-21,4.600000,5.000000,4.600000,5.000000,5.000000,356
2016-01-22,5.000000,5.900000,4.580000,5.880000,5.880000,732
2016-01-23,5.880000,5.880000,3.700000,3.700000,3.700000,772
2016-01-24,3.700000,5.500000,3.700000,4.900000,4.900000,237
2016-01-25,4.900000,4.900000,3.510000,3.510000,3.510000,413
2016-01-26,3.510000,4.700000,3.510000,4.700000,4.700000,102
2016-01-27,4.700000,4.700000,4.020000,4.020000,4.020000,6
2016-01-28,4.020000,4.340000,4.020000,4.020000,4.020000,20
2016-01-29,4.020000,4.700000,4.020000,4.310000,4.310000,6
2016-01-30,4.310000,4.310000,4.020000,4.020000,4.020000,0
2016-01-31,4.020000,4.800000,3.560000,4.800000,4.800000,13
2016-02-01,4.800000,4.800000,3.560000,3.560000,3.560000,0
2016-02-02,3.560000,3.660000,3.560000,3.660000,3.660000,0
2016-02-03,3.660000,4.120000,3.660000,3.900000,3.900000,0
2016-02-04,3.900000,4.800000,3.710000,4.800000,4.800000,0
2016-02-05,4.800000,4.800000,3.990000,4.600000,4.600000,21
2016-02-06,4.600000,4.600000,3.990000,4.000000,4.000000,23
2016-02-07,4.000000,4.200000,3.990000,4.200000,4.200000,105
2016-02-08,4.160000,4.300000,4.050000,4.300000,4.300000,774
2016-02-09,4.300000,4.300000,4.010000,4.010000,4.010000,1495
2016-02-10,4.010000,4.090000,3.850000,4.080000,4.080000,114
2016-02-11,4.080000,4.110000,3.250000,3.250000,3.250000,486
2016-02-12,3.250000,4.160000,3.250000,3.800000,3.800000,224
2016-02-13,3.800000,3.920000,3.610000,3.610000,3.610000,372
2016-02-14,3.610000,3.920000,3.610000,3.700000,3.700000,27
2016-02-15,3.700000,4.100000,3.610000,4.090000,4.090000,301
2016-02-16,4.090000,4.090000,3.700000,3.700000,3.700000,1182
2016-02-17,3.700000,3.900000,3.480000,3.900000,3.900000,199
2016-02-18,3.900000,3.900000,3.100000,3.720000,3.720000,180
2016-02-19,3.720000,3.720000,3.510000,3.580000,3.580000,29
2016-02-20,3.580000,3.690000,3.420000,3.490000,3.490000,60
2016-02-21,3.490000,4.250000,3.490000,4.100000,4.100000,1974
2016-02-22,4.100000,4.220000,3.790000,4.220000,4.220000,10
2016-02-23,4.220000,4.220000,3.780000,3.780000,3.780000,112
2016-02-24,3.780000,4.190000,3.710000,4.000000,4.000000,206
2016-02-25,4.000000,4.000000,3.400000,3.480000,3.480000,1056
2016-02-26,3.480000,4.000000,3.480000,3.750000,3.750000,3449
2016-02-27,3.750000,4.050000,3.750000,4.050000,4.050000,120
2016-02-28,4.050000,4.100000,3.810000,4.000000,4.000000,168
2016-02-29,4.000000,4.040000,3.820000,4.040000,4.040000,113
2016-03-01,4.040000,4.050000,3.850000,3.990000,3.990000,471
2016-03-02,3.990000,4.030000,3.830000,3.840000,3.840000,265
2016-03-03,3.840000,4.600000,3.800000,4.600000,4.600000,783
2016-03-04,4.600000,5.500000,3.830000,3.980000,3.980000,897
2016-03-05,3.980000,5.500000,3.980000,4.710000,4.710000,225
2016-03-06,4.710000,5.050000,4.360000,4.900000,4.900000,272
2016-03-07,4.900000,4.900000,4.280000,4.280000,4.280000,280
2016-03-08,4.280000,4.590000,3.960000,4.570000,4.570000,40
2016-03-09,4.570000,4.890000,4.260000,4.270000,4.270000,153
2016-03-10,4.270000,5.200000,4.270000,4.780000,4.780000,538
2016-03-11,4.780000,5.300000,4.780000,5.050000,5.050000,289
2016-03-12,5.050000,5.340000,4.900000,5.320000,5.320000,470
2016-03-13,5.320000,6.020000,5.260000,5.450000,5.450000,2234
2016-03-14,5.450000,5.900000,5.320000,5.470000,5.470000,492
2016-03-15,5.470000,5.850000,5.300000,5.810000,5.810000,373
2016-03-16,5.810000,6.550000,5.710000,6.270000,6.270000,11657
2016-03-17,6.270000,6.410000,5.650000,5.810000,5.810000,385
2016-03-18,1.000000,6.100000,5.660000,5.880000,5.880000,5715
2016-03-19,5.880000,6.100000,5.880000,6.000000,6.000000,4044
2016-03-20,6.000000,6.150000,5.800000,5.900000,5.900000,3385
2016-03-21,5.900000,6.400000,5.900000,6.200000,6.200000,7192
2016-03-22,6.200000,6.220000,5.900000,6.000000,6.000000,5485
2016-03-23,6.000000,6.770000,5.980000,6.320000,6.320000,8122
2016-03-24,6.320000,6.770000,6.260000,6.710000,6.710000,7330
2016-03-25,6.710000,7.960000,6.700000,7.950000,7.950000,12705
2016-03-26,7.950000,7.950000,7.000000,7.110000,7.110000,4262
2016-03-27,7.110000,7.350000,6.800000,7.160000,7.160000,4699
2016-03-27,7.160000,7.490000,6.420000,7.060000,7.060000,5593
2016-03-28,7.060000,7.240000,6.900000,6.930000,6.930000,5165
2016-03-29,6.930000,7.280000,6.900000,7.000000,7.000000,4807
2016-03-30,7.000000,7.050000,6.720000,6.980000,6.980000,4040
2016-03-31,6.980000,7.050000,6.690000,7.050000,7.050000,4922
2016-04-01,7.050000,7.190000,6.970000,7.130000,7.130000,7042
2016-04-02,7.130000,7.130000,6.650000,6.930000,6.930000,7959
2016-04-03,6.930000,7.020000,6.820000,6.920000,6.920000,5009
2016-04-04,6.920000,7.420000,6.920000,7.220000,7.220000,6016
2016-04-05,7.220000,7.300000,6.950000,6.950000,6.950000,5837
2016-04-06,6.950000,7.090000,6.890000,7.010000,7.010000,5275
2016-04-07,7.010000,7.030000,6.890000,6.950000,6.950000,5238
2016-04-08,6.950000,7.030000,6.280000,6.600000,6.600000,7901
2016-04-09,6.600000,7.000000,6.130000,6.550000,6.550000,6152
2016-04-10,6.550000,6.590000,6.350000,6.520000,6.520000,5519
2016-04-11,6.520000,6.540000,6.270000,6.390000,6.390000,6748
2016-04-12,6.390000,6.580000,6.390000,6.560000,6.560000,7203
2016-04-13,6.560000,6.580000,6.360000,6.420000,6.420000,5642
2016-04-14,6.420000,6.470000,5.930000,5.990000,5.990000,7755
2016-04-15,5.990000,6.360000,5.990000,6.270000,6.270000,8434
2016-04-16,6.270000,6.440000,6.170000,6.430000,6.430000,7219
2016-04-17,6.430000,6.430000,6.010000,6.220000,6.220000,5123
2016-04-18,6.220000,6.440000,6.110000,6.400000,6.400000,6960
2016-04-19,6.400000,6.490000,6.200000,6.200000,6.200000,7840
2016-04-20,6.200000,6.380000,6.200000,6.200000,6.200000,6387
2016-04-21,6.200000,6.370000,6.110000,6.290000,6.290000,6162
2016-04-22,6.290000,6.400000,6.130000,6.400000,6.400000,6319
2016-04-23,6.400000,6.430000,6.300000,6.400000,6.400000,5419
2016-04-24,6.400000,6.380000,6.100000,6.190000,6.190000,6247
2016-04-25,6.190000,6.190000,5.730000,5.950000,5.950000,5262
2016-04-26,5.950000,6.570000,5.840000,6.340000,6.340000,6794
2016-04-27,6.340000,6.630000,6.310000,6.370000,6.370000,5861
2016-04-28,6.370000,6.660000,6.350000,6.600000,6.600000,6364
2016-04-29,6.600000,6.770000,6.560000,6.770000,6.770000,6891
2016-04-30,6.770000,6.910000,6.620000,6.710000,6.710000,5758
2016-05-01,6.710000,6.850000,6.640000,6.820000,6.820000,3926
2016-05-02,6.820000,6.850000,6.710000,6.850000,6.850000,4733
2016-05-03,6.850000,6.880000,6.750000,6.870000,6.870000,4794
2016-05-04,6.870000,6.880000,6.760000,6.760000,6.760000,4373
2016-05-05,6.760000,6.810000,6.590000,6.590000,6.590000,6343
